ID Ph??ng xã,ID t?nh thành,ID Qu?n huy?n,??n v?,Tên Ph??ng xã,,
11533,69,651,Xã,M??ng Ph?ng,,
11534,69,651,Xã,Pá Khoang,,
11537,69,654,Xã,Lay N?a,,
11538,69,654,Ph??ng,Sông ?à,,
11539,69,654,Ph??ng,Na Lay,,
11540,69,657,Th? tr?n,T?a Chùa,,
11542,33,659,Ph??ng,?ông Phong,,
11543,33,659,Xã,San Thàng,,
11544,33,659,Ph??ng,Quy?t Th?ng,,
11545,33,659,Ph??ng,Tân Phong,,
11546,33,659,Ph??ng,Quy?t Ti?n,,
11547,33,659,Ph??ng,?oàn K?t,,
11548,33,659,Xã,Sùng Phài,,
11552,50,615,Xã,M??ng Chanh,,
11555,61,635,Xã,Ngh?a L?,,
11556,61,635,Xã,Thanh L??ng,,
11562,61,641,Xã,C?m Nhân,,
11564,27,379,Ph??ng,Tân Hòa,,
11565,27,379,Ph??ng,Th?nh Lang,,
11566,27,379,Ph??ng,H?u Ngh?,,
11568,27,379,Ph??ng,??ng Ti?n,,
11570,27,379,Xã,Yên Mông,,
11572,27,379,Ph??ng,Dân Ch?,,
11574,27,379,Ph??ng,Th?ng Nh?t,,
11575,27,379,Ph??ng,K? S?n,,
11576,27,379,Xã,Th?nh Minh,,
11584,27,378,Xã,Yên Hòa,,
11585,27,384,Xã,Cao S?n,,
11587,27,384,Xã,Thanh Cao,,
11588,27,380,Xã,Xuân Th?y,,
11589,27,380,Xã,Kim L?p,,
11590,27,380,Xã,H?p Ti?n,,
11591,27,380,Xã,Hùng S?n,,
11592,27,380,Xã,Mi Hòa,,
11595,27,386,Xã,Su?i Hoa,,
11599,27,385,Xã,S?n Th?y,,
11601,27,385,Xã,Thành S?n,,
11602,27,382,Xã,Quý Hòa,,
11603,27,382,Xã,Quy?t Th?ng,,
11604,27,382,Xã,V? Bình,,
11605,27,387,Th? tr?n,Hàng Tr?m,,
11606,27,387,Xã,L?c S?,,
11610,27,387,Xã,H?u L?i,,
11611,27,387,Xã,L?c Th?nh,,
11614,27,387,Xã,Yên Tr?,,
11615,27,387,Xã,Ng?c L??ng,,
11616,27,383,Th? tr?n,Ba Hàng ??i,,
11618,27,383,Xã,Phú Ngh?a,,
11619,27,383,Xã,Phú Thành,,
11622,27,383,Xã,??ng Tâm,,
11625,27,383,Xã,An Bình,,
11630,53,424,Ph??ng,??ng B?m,,
11631,53,424,Xã,Hu?ng Th??ng,,
11632,53,423,Ph??ng,L??ng S?n,,
11635,53,423,Ph??ng,C?i ?an,,
11637,53,423,Ph??ng,Ph? Cò,,
11641,53,423,Xã,Bá Xuyên,,
11648,53,420,Ph??ng,H?ng Ti?n,,
11649,53,420,Xã,Minh ??c,,
11650,53,420,Ph??ng,??c S?n,,
11651,53,420,Ph??ng,??ng Ti?n,,
11652,53,420,Xã,Thành Công,,
11654,53,420,Xã,V?n Phái,,
11659,53,420,Ph??ng,Tân Phú,,
11660,53,420,Ph??ng,Thu?n Thành,,
11666,34,677,Xã,?i?m He,,
11670,34,672,Xã,Thi?n Tân,,
11671,34,674,Xã,Khánh Xuân,,
11672,34,674,Xã,Th?ng Nh?t,,
11674,34,671,Th? tr?n,NT Thái Bình,,
11675,47,231,Ph??ng,Hoành B?,,
11676,47,231,Xã,K? Th??ng,,
11680,47,231,Xã,Hòa Bình,,
11681,47,231,Xã,V? Oai,,
11682,47,231,Xã,Dân Ch?,,
11684,47,231,Xã,B?ng C?,,
11685,47,231,Xã,Th?ng Nh?t,,
11687,47,231,Xã,Lê L?i,,
11688,47,237,Ph??ng,Vàng Danh,,
11691,47,237,Ph??ng,Quang Trung,,
11694,47,237,Ph??ng,Yên Thanh,,
11695,47,237,Xã,Th??ng Yên Công,,
11696,47,237,Ph??ng,Ph??ng ?ông,,
11698,47,230,Ph??ng,M?o Khê,,
11699,47,230,Ph??ng,?ông Tri?u,,
11701,47,230,Xã,Tràng L??ng,,
11706,47,230,Ph??ng,??c Chính,,
11707,47,230,Ph??ng,Tràng An,,
11708,47,230,Xã,Nguy?n Hu?,,
11712,47,230,Xã,H?ng Thái ?ông,,
11715,47,230,Ph??ng,H?ng Phong,,
11723,47,235,Xã,Hi?p Hòa,,
11730,47,235,Ph??ng,Hà An,,
11733,47,235,Ph??ng,Yên H?i,,
11736,47,235,Xã,Liên V?,,
11738,5,367,Ph??ng,?a Mai,,
11741,5,376,Xã,H?ng K?,,
11742,5,376,Xã,H??ng V?,,
11743,5,376,Th? tr?n,Ph?n X??ng,,
11746,5,372,Th? tr?n,Tây Yên T?,,
11747,5,372,Xã,??i S?n,,
11748,5,372,Xã,Phúc S?n,,
11749,5,372,Xã,V?nh An,,
11752,5,368,Xã,??ng Tân,,
11753,5,368,Xã,Thanh Vân,,
11756,5,368,Xã,Hoàng Thanh,,
11757,5,368,Xã,Hoàng An,,
11759,5,368,Xã,Thái S?n,,
11761,5,368,Th? tr?n,Th?ng,,
11762,5,368,Xã,Quang Minh,,
11763,5,368,Xã,L??ng Phong,,
11764,5,368,Xã,Hùng S?n,,
11765,5,368,Xã,??i Thành,,
11768,5,368,Xã,Danh Th?ng,,
11770,5,368,Xã,?oan Bái,,
11771,5,368,Th? tr?n,B?c Lý,,
11772,5,368,Xã,Xuân C?m,,
11773,5,368,Xã,H??ng Lâm,,
11775,5,368,Xã,Châu Minh,,
11778,42,502,Xã,Hùng Xuyên,,
11779,42,502,Xã,Phú Lâm,,
11782,42,509,Xã,Qu?ng Yên,,
11784,42,501,Th? tr?n,C?m Khê,,
11788,42,507,Th? tr?n,H?ng Hoá,,
11789,42,507,Xã,B?c S?n,,
11790,42,507,Xã,Lam S?n,,
11792,42,507,Xã,Dân Quy?n,,
11794,42,511,Xã,??ng Trung,,
11795,60,401,Ph??ng,Tr?ng Tr?c,,
11797,60,401,Ph??ng,Tr?ng Nh?,,
11799,60,401,Ph??ng,Xuân Hoà,,
11800,60,401,Ph??ng,??ng Xuân,,
11801,60,401,Xã,Ng?c Thanh,,
11802,60,401,Xã,Cao Minh,,
11804,60,401,Ph??ng,Ti?n Châu,,
11805,60,403,Th? tr?n,H?p Châu,,
11807,60,405,Xã,Tân Phú,,
11808,6,223,Ph??ng,?ông Ngàn,,
11809,6,223,Ph??ng,Tam S?n,,
11810,6,223,Ph??ng,H??ng M?c,,
11812,6,223,Ph??ng,Phù Khê,,
11816,6,223,Ph??ng,Châu Khê,,
11817,6,223,Ph??ng,Tân H?ng,,
11821,25,291,Xã,Ti?n Ti?n,,
11822,25,291,Ph??ng,Tân H?ng,,
11827,25,289,Ph??ng,Ph? L?i,,
11828,25,289,Ph??ng,Sao ??,,
11829,25,289,Ph??ng,B?n T?m,,
11830,25,289,Xã,Hoàng Hoa Thám,,
11832,25,289,Xã,H?ng ??o,,
11835,25,289,Ph??ng,C?ng Hoà,,
11837,25,289,Ph??ng,C? Thành,,
11838,25,289,Ph??ng,V?n An,,
11839,25,289,Ph??ng,Chí Minh,,
11843,25,289,Ph??ng,An L?c,,
11846,25,293,Ph??ng,An L?u,,
11847,25,293,Xã,B?ch ??ng,,
11848,25,293,Ph??ng,Th?t Hùng,,
11851,25,293,Ph??ng,Ph?m Thái,,
11859,25,293,Xã,L?c Long,,
11861,25,293,Ph??ng,Hi?p S?n,,
11865,25,293,Ph??ng,Long Xuyên,,
11868,25,293,Xã,Minh Hòa,,
11869,25,292,Xã,Tu?n Vi?t,,
11872,25,296,Th? tr?n,Thanh Hà,,
11873,25,296,Xã,An Ph??ng,,
11874,25,296,Xã,Thanh Quang,,
11876,25,288,Xã,??nh S?n,,
11877,25,287,Xã,V?nh H?ng,,
11878,25,298,Xã,??i S?n,,
11880,25,298,Xã,Chí Minh,,
11881,25,297,Xã,H?ng Phong,,
11884,26,103,Th? tr?n,Minh ??c,,
11886,26,92,Th? tr?n,An Lão,,
11891,26,100,Xã,H?u B?ng,,
11892,26,100,Xã,??i ??ng,,
11894,26,100,Xã,?oàn Xá,,
11897,26,100,Xã,Ng? Phúc,,
11898,26,100,Xã,Ki?n Qu?c,,
11900,26,100,Xã,Thu? H??ng,,
11901,26,100,Xã,Thanh S?n,,
11904,26,100,Xã,Ng? ?oan,,
11905,26,100,Xã,Tân Phong,,
11907,26,105,Th? tr?n,V?nh B?o,,
11909,26,94,Th? tr?n,Cát Bà,,
11910,26,94,Th? tr?n,Cát H?i,,
11911,28,331,Ph??ng,B?n Yên Nhân,,
11918,28,331,Ph??ng,B?ch Sam,,
11919,28,331,Ph??ng,Minh ??c,,
11924,52,362,Xã,Châu S?n,,
11929,52,359,Xã,Minh Phú,,
11932,52,364,Xã,H?ng D?ng,,
11934,52,364,Xã,An Tân,,
11939,52,364,Xã,Th?y Xuân,,
11941,52,364,Xã,Th?y Trình,,
11944,52,364,Xã,Th?y Dân,,
11945,52,364,Xã,Th?y H?i,,
11946,52,364,Xã,Th?y Liên,,
11948,52,364,Xã,Th?y Thanh,,
11949,52,364,Xã,Th?y S?n,,
11952,52,364,Xã,Thái Nguyên,,
11953,52,364,Xã,D??ng H?ng Th?y,,
11954,52,364,Xã,Thái Giang,,
11957,52,364,Xã,Thái Phúc,,
11959,52,364,Xã,Thái ?ô,,
11960,52,364,Xã,Thái Xuyên,,
11961,52,364,Xã,M? L?c,,
11963,52,364,Xã,Thái Th?nh,,
11964,52,364,Xã,Thu?n Thành,,
11967,52,361,Xã,V? Hòa,,
11968,52,361,Xã,Minh Quang,,
11969,52,361,Xã,Tây S?n,,
11971,21,534,Ph??ng,Thanh Châu,,
11972,21,531,Xã,Tiên S?n,,
11973,21,531,Ph??ng,??ng V?n,,
11976,21,531,Ph??ng,Châu Giang,,
11982,21,531,Ph??ng,Yên B?c,,
11984,21,531,Ph??ng,Tiên N?i,,
11985,21,531,Ph??ng,Hoàng ?ông,,
11988,21,535,Th? tr?n,Tân Thanh,,
11989,21,533,Xã,Tr?n H?ng ??o,,
11991,21,533,Xã,Hòa H?u,,
11994,38,441,Th? tr?n,Ninh C??ng,,
11998,38,435,Xã,H?ng Thu?n,,
12001,38,435,Xã,Hoành S?n,,
12002,38,435,Xã,Bình Hòa,,
12007,38,435,Xã,Giao L?c,,
12008,38,435,Xã,Giao Châu,,
12010,38,435,Xã,Giao Y?n,,
12011,38,435,Xã,Giao Xuân,,
12015,38,435,Xã,Giao Long,,
12016,38,435,Xã,Giao Phong,,
12017,40,498,Ph??ng,B?c S?n,,
12018,40,498,Ph??ng,Trung S?n,,
12021,40,498,Xã,Yên S?n,,
12024,40,498,Xã,Quang S?n,,
12027,54,258,Ph??ng,?ông C??ng,,
12030,54,258,Ph??ng,Thi?u Khánh,,
12031,54,258,Ph??ng,Thi?u D??ng,,
12032,54,258,Ph??ng,Long Anh,,
12038,54,256,Ph??ng,Tr??ng S?n,,
12041,54,256,Xã,Qu?ng Minh,,
12043,54,256,Ph??ng,Qu?ng Th?,,
12045,54,256,Ph??ng,Qu?ng Vinh,,
12046,54,256,Xã,Qu?ng ??i,,
12050,54,239,Xã,L??ng Trung,,
12051,54,239,Xã,L?ng Cao,,
12052,54,239,Xã,H? Trung,,
12056,54,239,Xã,Thi?t K?,,
12058,54,241,Th? tr?n,Phong S?n,,
12061,54,241,Xã,C?m L??ng,,
12064,54,241,Xã,C?m Giang,,
12066,54,241,Xã,C?m Tú,,
12067,54,241,Xã,C?m Châu,,
12069,54,241,Xã,C?m Ng?c,,
12070,54,241,Xã,C?m Long,,
12071,54,241,Xã,C?m Yên,,
12072,54,241,Xã,C?m Tân,,
12073,54,241,Xã,C?m Phú,,
12074,54,241,Xã,C?m Vân,,
12079,54,264,Xã,Minh Tân,,
12085,54,260,Xã,Thu?n Minh,,
12087,54,260,Xã,Tr??ng Xuân,,
12088,54,263,Th? tr?n,N?a,,
12089,54,259,Th? tr?n,Thi?u Hóa,,
12090,54,259,Xã,Minh Tâm,,
12091,54,259,Xã,Tân Châu,,
12093,54,242,Th? tr?n,R?ng Thông,,
12096,54,262,Ph??ng,H?i Hòa,,
12098,54,262,Xã,Thanh Th?y,,
12099,54,262,Xã,Thanh S?n,,
12100,54,262,Ph??ng,H?i Ninh,,
12101,54,262,Xã,Anh S?n,,
12103,54,262,Ph??ng,H?i An,,
12104,54,262,Xã,Các S?n,,
12109,54,262,Ph??ng,Ninh H?i,,
12112,54,262,Ph??ng,Bình Minh,,
12114,54,262,Xã,Phú Lâm,,
12115,54,262,Ph??ng,Xuân Lâm,,
12119,54,262,Xã,Tùng Lâm,,
12121,54,262,Ph??ng,Mai Lâm,,
12124,54,262,Ph??ng,H?i Th??ng,,
12125,54,262,Xã,Nghi S?n,,
12126,54,262,Xã,H?i Hà,,
12128,39,284,Xã,L??ng Minh,,
12131,39,279,Xã,Châu H?ng,,
12134,39,279,Xã,Tam H?p,,
12136,39,279,Xã,Minh H?p,,
12138,39,279,Xã,Châu Lý,,
12139,39,280,Xã,Qu?nh Di?n,,
12148,39,272,Xã,H?ng Ngh?a,,
12149,39,272,Xã,Long Xá,,
12152,39,272,Xã,H?ng Thành,,
12153,39,271,Ph??ng,Qu?nh D?,,
12154,39,271,Ph??ng,Qu?nh Xuân,,
12155,39,271,Ph??ng,Qu?nh Ph??ng,,
12156,39,271,Ph??ng,Qu?nh Thi?n,,
12158,24,539,Xã,??ng Môn,,
12159,24,542,Xã,An Hòa Th?nh,,
12161,24,542,Xã,Quang Di?m,,
12163,24,538,Xã,Quang V?nh,,
12165,24,538,Xã,Bùi La Nhân,,
12167,24,538,Xã,Lâm Trung Th?y,,
12170,24,538,Xã,An D?ng,,
12172,24,547,Xã,Quang Th?,,
12174,24,537,Xã,Khánh V?nh Yên,,
12176,24,537,Xã,Kim Song Tr??ng,,
12178,24,541,Xã,H??ng Th?y,,
12179,24,546,Xã,??nh Bàn,,
12180,24,546,Xã,Vi?t Ti?n,,
12182,24,546,Xã,Tân Lâm H??ng,,
12184,24,536,Xã,Yên Hòa,,
12185,24,536,Xã,C?m V?nh,,
12186,24,536,Xã,Nam Phúc Th?ng,,
12189,24,544,Xã,Bình An,,
12195,24,734,Xã,K? Hoa,,
12196,24,734,Ph??ng,K? Ph??ng,,
12198,24,734,Xã,K? Hà,,
12200,24,734,Ph??ng,K? Liên,,
12202,44,583,Ph??ng,H?i Thành,,
12205,44,583,Ph??ng,Nam Lý,,
12206,44,583,Ph??ng,??ng H?i,,
12209,44,583,Ph??ng,B?c Ngh?a,,
12212,44,583,Xã,L?c Ninh,,
12214,44,583,Xã,Ngh?a Ninh,,
12216,44,583,Xã,??c Ninh,,
12217,44,587,Xã,Liên Tr??ng,,
12218,44,582,Xã,H?i Phú,,
12219,44,582,Th? tr?n,Phong Nha,,
12221,44,584,Th? tr?n,NT L? Ninh,,
12224,44,584,Xã,Ng? Th?y B?c,,
12228,44,584,Xã,Phong Th?y,,
12230,44,584,Xã,Ngân Th?y,,
12235,44,584,Xã,D??ng Th?y,,
12236,44,584,Xã,Tân Th?y,,
12237,44,584,Xã,Phú Th?y,,
12239,44,584,Xã,M? Th?y,,
12241,44,584,Xã,Mai Th?y,,
12242,44,584,Xã,Sen Th?y,,
12247,44,581,Ph??ng,Qu?ng Long,,
12248,44,581,Xã,Qu?ng Trung,,
12249,44,581,Ph??ng,Qu?ng Phong,,
12250,44,581,Ph??ng,Qu?ng Thu?n,,
12252,44,581,Xã,Qu?ng H?i,,
12255,44,581,Xã,Qu?ng V?n,,
12257,44,581,Xã,Qu?ng Minh,,
12258,44,581,Xã,Qu?ng Tiên,,
12261,48,598,Xã,Kim Th?ch,,
12262,48,598,Xã,Hi?n Thành,,
12263,48,595,Xã,Lìa,,
12265,48,589,Xã,Thanh An,,
12267,48,594,Xã,H?i H?ng,,
12268,48,594,Xã,H?i ??nh,,
12271,55,194,Ph??ng,?ông Ba,,
12272,55,194,Ph??ng,Thu? Xuân,,
12274,55,194,Xã,Phú M?u,,
12276,55,194,Xã,Phú Thanh,,
12277,55,194,Ph??ng,Phú Th??ng,,
12280,55,194,Xã,H?i D??ng,,
12281,55,194,Xã,H??ng Phong,,
12282,55,194,Ph??ng,H??ng Vinh,,
12284,55,194,Ph??ng,H??ng H?,,
12285,55,194,Xã,H??ng Th?,,
12289,55,195,Xã,Th?y Phù,,
12291,55,195,Xã,D??ng Hòa,,
12293,55,195,Ph??ng,Th?y D??ng,,
12296,55,195,Ph??ng,Th?y L??ng,,
12300,55,196,Ph??ng,H??ng Ch?,,
12302,55,196,Ph??ng,H??ng Vân,,
12303,55,196,Ph??ng,H??ng V?n,,
12307,55,193,Xã,Qu?ng Nhâm,,
12313,15,57,Xã,Hòa Phong,,
12315,15,57,Xã,Hòa Ti?n,,
12316,15,57,Xã,Hòa Ph??c,,
12318,15,57,Xã,Hòa Nh?n,,
12319,15,57,Xã,Hòa B?c,,
12321,15,57,Xã,Hòa Ninh,,
12322,15,57,Xã,Hòa S?n,,
12323,45,124,Th? tr?n,P Rao,,
12324,45,123,Ph??ng,V?nh ?i?n,,
12326,45,123,Xã,?i?n Hòa,,
12327,45,123,Xã,?i?n Th?ng B?c,,
12329,45,123,Xã,?i?n Th?ng Nam,,
12331,45,123,Xã,?i?n H?ng,,
12332,45,123,Xã,?i?n Th?,,
12333,45,123,Xã,?i?n Ph??c,,
12334,45,123,Ph??ng,?i?n An,,
12335,45,123,Ph??ng,?i?n Nam B?c,,
12336,45,123,Ph??ng,?i?n Nam Trung,,
12337,45,123,Ph??ng,?i?n Nam ?ông,,
12338,45,123,Ph??ng,?i?n D??ng,,
12341,45,123,Xã,?i?n Phong,,
12343,45,123,Xã,?i?n Ph??ng,,
12344,45,134,Th? tr?n,H??ng An,,
12346,45,126,Th? tr?n,Tân Bình,,
12348,46,452,Xã,T?nh Hòa,,
12349,46,452,Xã,T?nh K?,,
12350,46,452,Xã,Ngh?a An,,
12352,46,452,Xã,T?nh ?n ?ông,,
12353,46,452,Xã,T?nh Châu,,
12354,46,452,Xã,T?nh Khê,,
12360,46,457,Xã,S?n Trà,,
12361,46,457,Xã,Trà Phong,,
12363,46,457,Xã,Trà Xinh,,
12366,46,447,Xã,Ph? An,,
12367,46,447,Xã,Ph? Phong,,
12370,46,447,Ph??ng,Ph? Quang,,
12371,46,447,Xã,Ph? Nh?n,,
12372,46,447,Ph??ng,Ph? Ninh,,
12373,46,447,Ph??ng,Ph? Minh,,
12375,46,447,Ph??ng,Ph? Hòa,,
12381,9,340,Ph??ng,Tam Quan,,
12382,9,340,Ph??ng,B?ng S?n,,
12385,9,340,Xã,Hoài Châu,,
12388,9,340,Ph??ng,Tam Quan Nam,,
12389,9,340,Ph??ng,Hoài H?o,,
12390,9,340,Ph??ng,Hoài Thanh Tây,,
12391,9,340,Ph??ng,Hoài Thanh,,
12395,9,340,Ph??ng,Hoài Xuân,,
12396,9,340,Xã,Hoài M?,,
12400,9,341,Th? tr?n,Cát Ti?n,,
12403,9,338,Xã,Nh?n M?,,
12405,9,338,Xã,Nh?n H?nh,,
12406,9,338,Xã,Nh?n H?u,,
12408,9,338,Xã,Nh?n An,,
12410,9,338,Ph??ng,Nh?n H?ng,,
12413,9,338,Ph??ng,Nh?n Hoà,,
12415,9,338,Xã,Nh?n Th?,,
12419,74,524,Xã,S?n H?i,,
12420,74,524,Xã,S?n ??nh,,
12421,74,524,Xã,S?n Long,,
12423,74,524,Xã,S?n Ph??c,,
12424,74,524,Xã,S?n Xuân,,
12429,74,524,Xã,S?n Hà,,
12431,74,521,Xã,Hòa Tâm,,
12434,74,521,Ph??ng,Hòa Xuân Tây,,
12435,74,521,Ph??ng,Hòa Hi?p Nam,,
12437,74,521,Ph??ng,Hoà Hi?p Trung,,
12439,74,521,Xã,Hòa Thành,,
12443,30,88,Xã,Ninh Tây,,
12446,30,88,Ph??ng,Ninh H?i,,
12447,30,88,Xã,Ninh Th?,,
12448,30,88,Xã,Ninh Trung,,
12452,30,88,Ph??ng,Ninh Diêm,,
12455,30,88,Ph??ng,Ninh ?a,,
12458,30,88,Xã,Ninh Ph??c,,
12460,30,88,Xã,Ninh Tân,,
12463,30,88,Ph??ng,Ninh Hà,,
12465,30,88,Xã,Ninh L?c,,
12466,30,88,Xã,Ninh Ích,,
12467,30,88,Xã,Ninh Vân,,
12468,30,84,Xã,Bình L?c,,
12469,41,518,Ph??ng,Ph??c M?,,
12471,41,518,Ph??ng,Ph? Hà,,
12475,41,518,Ph??ng,Kinh Dinh,,
12476,41,518,Ph??ng,??o Long,,
12478,41,518,Ph??ng,?ông H?i,,
12479,41,518,Ph??ng,M? ?ông,,
12480,41,518,Xã,Thành H?i,,
12481,41,518,Ph??ng,V?n H?i,,
12483,41,518,Ph??ng,M? H?i,,
12487,11,176,Xã,M? Th?nh,,
12490,11,172,Xã,Long H?i,,
12491,11,172,Xã,Tam Thanh,,
12492,32,571,Th? tr?n,??k Glei,,
12494,32,574,Xã,Ia ?al,,
12495,32,574,Xã,Ia Dom,,
12499,19,300,Ph??ng,Cheo Reo,,
12500,19,300,Ph??ng,Hòa Bình,,
12502,19,300,Xã,Ch? B?h,,
12503,19,300,Xã,Ia RTô,,
12504,19,300,Xã,Ia Sao,,
12508,72,149,Xã,Ea Kao,,
12509,72,148,Ph??ng,An L?c,,
12510,72,148,Ph??ng,An Bình,,
12512,72,148,Ph??ng,?oàn K?t,,
12514,72,148,Xã,Ea Drông,,
12518,72,148,Xã,Bình Thu?n,,
12519,72,148,Xã,C? Bao,,
12520,72,148,Ph??ng,??t Hi?u,,
12523,72,152,Xã,Ea Sol,,
12525,72,152,Xã,Ea Wy,,
12528,72,152,Xã,Ea Hiao,,
12532,72,152,Xã,Ea Nam,,
12533,72,151,Th? tr?n,Ea P?k,,
12535,72,151,Xã,Qu?ng Ti?n,,
12539,72,151,Xã,C? Dliê M&39;nông,,
12541,72,151,Xã,Ea Tul,,
12544,72,151,Xã,Qu?ng Hi?p,,
12547,72,151,Xã,Ea M&39;nang,,
12549,72,151,Xã,Cuor ??ng,,
12550,72,161,Th? tr?n,M&39;?r?k,,
12553,72,161,Xã,Ea Lai,,
12555,72,161,Xã,Krông Jing,,
12557,72,161,Xã,Ea Riêng,,
12560,72,161,Xã,Krông Á,,
12561,72,161,Xã,C? San,,
12566,72,160,Xã,??k Liêng,,
12567,72,160,Xã,Buôn Tri?t,,
12569,72,160,Xã,??k Ph?i,,
12572,72,160,Xã,Nam Ka,,
12574,71,473,Xã,??k Nia,,
12575,71,473,Ph??ng,Ngh?a Trung,,
12576,71,473,Xã,??k R&39;Moan,,
12577,71,473,Ph??ng,Qu?ng Thành,,
12578,71,473,Ph??ng,Ngh?a ??c,,
12579,71,473,Ph??ng,Ngh?a Thành,,
12581,71,473,Ph??ng,Ngh?a Tân,,
12583,71,469,Xã,Qu?ng Hoà,,
12585,71,469,Xã,??k R&39;M?ng,,
12588,71,469,Xã,??k Som,,
12590,71,471,Xã,??k Wer,,
12591,71,471,Xã,Nhân C?,,
12592,71,471,Xã,Ki?n Thành,,
12593,71,471,Xã,Ngh?a Th?ng,,
12595,71,471,Xã,??k Sin,,
12597,71,471,Xã,??k Ru,,
12600,36,187,Xã,?? M&39; Rong,,
12601,36,188,Xã,Hòa Nam,,
12608,10,322,Ph??ng,Tân Thi?n,,
12611,10,322,Xã,Ti?n H?ng,,
12612,10,323,Th? tr?n,Tân Khai,,
12613,10,320,Ph??ng,H?ng Long,,
12614,10,320,Ph??ng,Thành Tâm,,
12617,10,320,Ph??ng,Minh H?ng,,
12618,10,320,Ph??ng,Minh Long,,
12619,10,320,Ph??ng,Minh Thành,,
12620,10,320,Xã,Nha Bích,,
12622,51,415,Ph??ng,1,,
12624,51,415,Ph??ng,4,,
12626,51,415,Ph??ng,2,,
12629,51,415,Xã,Bình Minh,,
12631,51,415,Ph??ng,Ninh Th?nh,,
12633,51,412,Ph??ng,Hi?p Tân,,
12634,51,412,Ph??ng,Long Thành B?c,,
12636,51,412,Xã,Tr??ng ?ông,,
12637,51,412,Ph??ng,Long Thành Trung,,
12638,51,412,Xã,Tr??ng Tây,,
12644,51,416,Ph??ng,Gia L?c,,
12647,51,416,Ph??ng,An T?nh,,
12649,51,416,Xã,Ph??c Ch?,,
12650,73,69,Ph??ng,Hi?p Thành,,
12651,73,69,Ph??ng,Phú L?i,,
12655,73,69,Ph??ng,Chánh Ngh?a,,
12664,73,63,Th? tr?n,Lai Uyên,,
12668,73,68,Ph??ng,Tân Hi?p,,
12670,73,68,Ph??ng,Phú Chánh,,
12674,73,68,Ph??ng,Tân V?nh Hi?p,,
12677,73,68,Ph??ng,Thái Hòa,,
12678,73,66,Ph??ng,D? An,,
12683,73,66,Ph??ng,?ông Hòa,,
12684,73,66,Ph??ng,An Bình,,
12685,73,70,Ph??ng,An Th?nh,,
12687,73,70,Ph??ng,Bình Chu?n,,
12688,73,70,Ph??ng,Thu?n Giao,,
12690,73,70,Ph??ng,H?ng ??nh,,
12691,73,70,Xã,An S?n,,
12693,73,70,Ph??ng,Bình Hòa,,
12697,73,717,Th? tr?n,Tân Thành,,
12698,17,71,Ph??ng,Tr?ng Dài,,
12699,17,71,Ph??ng,Tân Phong,,
12701,17,71,Ph??ng,H? Nai,,
12703,17,71,Ph??ng,Tân Hi?p,,
12705,17,71,Ph??ng,Tân Ti?n,,
12710,17,71,Ph??ng,Th?ng Nh?t,,
12711,17,71,Ph??ng,Trung D?ng,,
12714,17,71,Ph??ng,Quy?t Th?ng,,
12715,17,71,Ph??ng,Thanh Bình,,
12716,17,71,Ph??ng,Bình ?a,,
12717,17,71,Ph??ng,An Bình,,
12718,17,71,Ph??ng,B?u Hòa,,
12721,17,71,Ph??ng,Tân H?nh,,
12724,17,71,Ph??ng,An Hòa,,
12725,17,71,Ph??ng,Tam Ph??c,,
12727,17,71,Xã,Long H?ng,,
12728,17,74,Ph??ng,Xuân Trung,,
12730,17,74,Ph??ng,Xuân Bình,,
12731,17,74,Ph??ng,Xuân An,,
12733,17,74,Ph??ng,Phú Bình,,
12740,17,74,Xã,Bàu Trâm,,
12742,17,74,Xã,Hàng Gòn,,
12744,17,77,Xã,Dak Lua,,
12745,17,77,Xã,Nam Cát Tiên,,
12747,17,77,Xã,Núi T??ng,,
12750,17,77,Xã,Phú S?n,,
12751,17,77,Xã,Phú Th?nh,,
12752,17,77,Xã,Thanh S?n,,
12753,17,77,Xã,Phú Trung,,
12754,17,77,Xã,Phú Xuân,,
12759,17,77,Xã,Trà C?,,
12760,17,77,Xã,Phú ?i?n,,
12761,17,76,Th? tr?n,Hi?p Ph??c,,
12762,67,139,Ph??ng,Ph??c H?ng,,
12766,67,139,Ph??ng,Long Tâm,,
12769,67,139,Ph??ng,Kim Dinh,,
12771,67,139,Xã,Long Ph??c,,
12773,67,146,Th? tr?n,Ph??c B?u,,
12775,67,144,Xã,Tân Hoà,,
12778,67,144,Ph??ng,Tân Ph??c,,
12779,67,144,Ph??ng,M? Xuân,,
12781,67,144,Ph??ng,H?c D?ch,,
12784,29,10,Ph??ng,Tân ??nh,,
12786,29,10,Ph??ng,B?n Nghé,,
12787,29,10,Ph??ng,B?n Thành,,
12790,29,10,Ph??ng,C?u Ông Lãnh,,
12793,29,10,Ph??ng,C?u Kho,,
12795,29,13,Ph??ng,Th?nh L?c,,
12799,29,13,Ph??ng,An Phú ?ông,,
12800,29,13,Ph??ng,Tân Th?i Hi?p,,
12802,29,13,Ph??ng,Tân H?ng Thu?n,,
12804,29,13,Ph??ng,Tân Th?i Nh?t,,
12807,29,14,Ph??ng,An Khánh,,
12809,29,14,Ph??ng,Bình Tr?ng Tây,,
12810,29,14,Ph??ng,Cát Lái,,
12811,29,14,Ph??ng,Th?nh M? L?i,,
12813,29,14,Ph??ng,Th? Thiêm,,
12815,29,14,Ph??ng,Bình Chi?u,,
12816,29,14,Ph??ng,Linh Trung,,
